district,state,kmeans_cluster,dbscan_cluster,bio__age_5_ratio,bio__age_17_ratio,bio__dependency_ratio,bio__bio_total_7day_std,bio__district_rank_in_state,bio__daily_pct_change,demo__demo_age_5_ratio,demo__demo_age_17_ratio,demo__demo_dependency_ratio,demo__demo_total_7day_std,demo__district_rank_in_state,demo__daily_pct_change,enrol__enrol_minor_ratio,enrol__enrol_adult_ratio,enrol__enrol_total_7day_std,enrol__district_rank_in_state,enrol__daily_pct_change
Darrang,Assam,3,0,0.6130878407087824,0.34122604495883746,1.881725704025042,129.42428863039524,18.0,26.991854107510054,0.10202542559156338,0.7910879687307049,0.12630097537900334,108.72626010268051,14.0,-10.324557790803675,0.6975523407412698,0.14839288437812617,50.20281451562382,13.0,-30.959812853998837
Dhemaji,Assam,3,0,0.5427681661929918,0.38024204835646785,1.6827143715834483,38.62337630676597,21.0,-8.579258187284239,0.11094770330356177,0.7621744274772942,0.1397518065774145,69.74576658723922,20.0,0.3680313592749989,0.729517761269521,0.14807798219769921,70.12105859873424,17.0,31.95568106274951
Dhubri,Assam,3,0,0.6363671457083196,0.3291253950067535,2.4461026977267366,149.52397652619067,4.0,-4.832745465705446,0.09362417988073264,0.849406343053479,0.1080738890284899,183.73299225304507,2.0,-23.851822609277175,0.808697127412999,0.010140843403387426,72.8849819376506,6.0,9.272934145328952
Dibrugarh,Assam,3,0,0.5214611809716088,0.40704048658055564,1.530765051101069,50.60548545109634,17.0,8.056373570725528,0.08017909253180266,0.7650267542786373,0.1055517599741208,72.344925694975,16.0,-17.502106045778778,0.6326124100386392,0.19756844562641904,33.10382422988453,15.0,0.8053068730025844
Goalpara,Assam,3,0,0.6216054224358564,0.34894344078935524,2.1754529919586316,82.73019746319943,14.0,20.319618880746855,0.09891399290988002,0.8361235581874503,0.12008772150974233,185.07045832940463,9.0,-21.741382624517573,0.8046964848794255,0.091817348398615,86.88403020211753,9.0,-3.191313183443009
Golaghat,Assam,3,0,0.5125538627127865,0.42533359580031366,1.696670765434484,22.309553482573925,23.0,14.35371848716161,0.08442505025632868,0.7904917341098445,0.1157296089939084,82.16467940712366,15.0,-9.474337204166629,0.7273126270559269,0.14909958234623163,39.60940236669157,7.0,-15.09258534501782
Hailakandi,Assam,3,0,0.6300058837871301,0.3162540982352891,2.258281862691988,60.23589508902146,20.0,37.21709883010286,0.07240092710680947,0.7859600971365678,0.08920847562151908,29.83296035054596,21.0,-7.450049142009445,0.7770682904602433,0.030396376272741082,34.39257036877183,19.0,-20.096532858558742
Hojai,Assam,3,0,0.5001155891261676,0.4707541208320116,1.1410475490931609,93.80304843498291,12.0,-2.7190461010920246,0.08788098239143614,0.8366472435965472,0.10516278422108831,96.56461162213455,18.0,-22.18891450274132,0.8167377592481955,0.02470093280105206,109.35734499139078,16.0,-1.7586363764882296
Jorhat,Assam,3,0,0.5710297971095285,0.3265539634692093,2.390515020231528,17.956288987807103,26.0,5.286732403805326,0.04563901007388971,0.7010451164165493,0.05457192781754186,30.800692759973842,23.0,4.868620896523638,0.610233270408015,0.15493651374822168,15.62290224432402,20.0,-13.554245357963568
Kamrup,Assam,3,0,0.6135686292946855,0.29521945572498365,2.9003500800037245,90.25551284643217,5.0,17.18808749086705,0.040916568551113974,0.7353724279984623,0.04900779488928761,37.986652724760425,5.0,-10.189278101872423,0.7655064302953005,0.06146239059356438,41.68109594518026,4.0,-7.7480996088944245
Kamrup Metro,Assam,3,0,0.49050327506141667,0.44521214598694897,1.228847847967458,36.058384827986934,16.0,4.028125617069172,0.07915871182932897,0.7365681473948128,0.10963243316966718,37.28924569396443,17.0,-15.712610868304006,0.5645293511650132,0.17086853995020468,11.567875031742226,18.0,-22.484603025443807
Karbi Anglong,Assam,3,0,0.583246716105134,0.36779314198457264,2.677212969380471,63.10114182035243,6.0,11.165847402084495,0.07104437495519247,0.775078216889975,0.10081403981700832,95.69084862625836,13.0,-12.423863476424694,0.7076913658364387,0.1304301867635508,49.559663266823726,12.0,-14.699827310708448
Karimganj,Assam,3,0,0.5700970085329836,0.3657315445089852,1.7270058849130823,33.19661862456174,8.0,5.067092177188818,0.11525365641201059,0.7943129030386228,0.14349771373914985,40.678655697285606,8.0,-3.9883919902635303,0.7599531623776258,0.06613298007504353,44.424962590600074,2.0,-19.811633396104728
Kokrajhar,Assam,3,0,0.5886368658534953,0.34783548914157864,2.0310928725697917,102.10254811437703,13.0,-17.07877567870259,0.10362503178128096,0.7818371810460163,0.1293351765915173,67.72055841057674,19.0,-20.81833388172785,0.742672626685242,0.0327614822545218,34.458234022369965,21.0,-17.422664703256338
Lakhimpur,Assam,3,0,0.570707916166538,0.3720431935129492,1.8751727746178393,60.35790703850361,11.0,-4.7636621754413335,0.08672224446647903,0.819827668977358,0.125763459547457,108.81322743834147,11.0,5.386314775580384,0.7492257631960794,0.0822502204241879,34.35164113592994,14.0,-13.148582176520444
Majuli,Assam,3,-1,0.5902027879048988,0.30630007578412655,2.3009616399324506,39.39285185687185,32.0,19.935567413909943,0.2613553113553113,0.47431318681318685,0.5063888888888889,53.78015603367945,32.0,-49.49089256830019,0.8500541638456329,0.01042654028436019,28.42569260369921,32.0,-19.142857142857146
Marigaon,Assam,3,0,0.6011070533655014,0.339456762133683,2.020390769091325,133.93181869473662,9.0,-8.975845788312052,0.1198042521938983,0.7798852973330695,0.1481235384272868,143.68200707675587,6.0,-17.370661831557925,0.7673988142076741,0.08076815860895759,74.88380996706347,8.0,7.304596324589557
Nalbari,Assam,3,0,0.6250939954050084,0.2736569153272667,3.4742605854649606,30.13671151710349,22.0,17.400483340656535,0.09913525205474331,0.7080287599478977,0.13801047307239256,46.702637931552715,22.0,12.28891194483835,0.6631058750959832,0.054206173775380145,7.963994231410784,23.0,-18.807215687680703
Sonitpur,Assam,3,0,0.529511295500063,0.36661967312185295,1.5616413399488636,33.71041681684178,10.0,-4.908206500768931,0.05875176024171846,0.7693496993868604,0.08324532379560841,51.948949795455604,7.0,-13.428784614814905,0.7249705339613082,0.023569568372960276,28.6966414558934,10.0,-8.210016876725053
South Salmara Mancachar,Assam,3,0,0.5858243174662181,0.35280228801110874,2.1479817101719685,72.26317692914708,3.0,22.713414225642218,0.07744079440396788,0.7793596378089188,0.11388716398313803,80.15453192251235,3.0,-19.286161990141913,0.6943772006206508,0.1226736066561141,43.963060688880645,1.0,-3.3977591511020475
Tinsukia,Assam,3,0,0.5604087925502477,0.328087678354872,1.6205909842473378,22.814684438965052,24.0,6.923717536477624,0.05723842555329927,0.8033388899103601,0.06811604570367923,68.02143030796228,12.0,-22.208103384656393,0.7038888301716569,0.1352087752862799,41.7475159913783,11.0,9.896184735660817
Udalguri,Assam,3,0,0.5271888237854908,0.3669207783790607,1.507794122137966,40.178248587161384,19.0,-13.08076458947618,0.05015834470224921,0.7085595848401337,0.06576846205114179,46.789140649970435,24.0,-17.745164827230333,0.7340920204372747,0.10614774544516184,23.959986989874494,22.0,-19.948059994121365
West Karbi Anglong,Assam,3,0,0.39471400247510524,0.5263824367445578,0.7023361513007584,53.29960641365908,31.0,2.979407321247354,0.15625,0.47916666666666663,0.2916666666666667,37.29394785573419,33.0,-33.9092249218528,0.5247623292633781,0.30622750312824587,28.57601988250315,28.0,-25.372957049620563
Chandigarh,Chandigarh,3,0,0.5492501841877075,0.38049171127856835,2.0556733468918678,216.14403169169196,1.0,71.54460958348213,0.1493509539926979,0.7824260144314888,0.19121733045224903,140.43328864235488,1.0,-10.923043144771093,0.5850773765659543,0.003684598378776713,4.69806059809221,1.0,-28.150315867707175
Diu,Dadra and Nagar Haveli and Daman and Diu,3,-1,0.4042604240006163,0.4592814063727392,1.0461214554758727,35.9196794998974,2.0,54.66555804844178,0.26666666666666666,0.26666666666666666,0.5,7.87798466451166,2.0,-23.025641025641026,0.5,0.0,0.37796447300922725,2.0,0.0
Chhotaudepur,Gujarat,3,0,0.5379381427495223,0.4069042498937313,1.3790093938031704,91.83105769830186,26.0,39.285315581854235,0.14165422699905458,0.635369706921431,0.20476406533575317,55.13858540903257,28.0,-18.708356666017544,0.7633217797795937,0.14066628273322404,48.97763260524448,24.0,18.648736959337672
Gir Somnath,Gujarat,3,0,0.5683085275748045,0.36491468149944933,1.6818862567884247,51.25311678992233,25.0,19.041198908002375,0.09198011827035135,0.7330507817594817,0.13050281627204702,57.8221095564055,27.0,-18.260643048073007,0.731704078592966,0.058240336076773376,63.155648001278514,19.0,-16.66608395976005
Morbi,Gujarat,3,0,0.6488982179573081,0.3015046949590017,2.2151791555325993,102.04711393833955,27.0,18.19463735307639,0.11531417591580544,0.7415045944338196,0.1617473931842206,61.335308271150566,23.0,-14.777371371919525,0.7965521969847413,0.0902588368014702,124.09086448391612,11.0,26.89337358257842
Valsad,Gujarat,3,0,0.4682905810216759,0.48337983656738115,1.0277227289628261,60.047499440714596,16.0,26.895577515535717,0.14372442476250935,0.6834765995916159,0.21185566762172195,83.90603612612686,12.0,-11.834266667909281,0.6327685715811092,0.06955719086198106,35.74098524089572,15.0,-21.372573353414275
Nuh,Haryana,3,0,0.5403258395892913,0.4563898531713296,1.467756603979129,207.23821196878862,16.0,9.904548218322503,0.09396033408238894,0.8947745706546002,0.10526843531002779,226.89749457984237,5.0,-16.88750190199281,0.878446449397081,0.004555324100138872,80.05017905404931,3.0,-43.63049812975662
Panchkula,Haryana,3,0,0.46112444045089196,0.48709656565918036,1.011864312221227,76.85927888721373,21.0,5.819199774590522,0.1360751726277164,0.7557617448454407,0.1731348211029513,68.58053728834146,15.0,-15.30022191342499,0.5555555555555555,0.0,1.8363893250742649,21.0,-23.333333333333332
Rewari,Haryana,3,0,0.4411828742136642,0.5102581393785244,0.8903890478943474,87.15991256849861,19.0,-3.1980495767920076,0.14765330936920118,0.7402268730884802,0.24198388405539245,46.90005245361904,11.0,-12.782474850635479,0.7166289592760181,0.0,1.7756834552910221,19.0,-13.499245852187029
Bilaspur,Himachal Pradesh,3,0,0.3520889506401405,0.5735697487051471,0.8239035193653801,26.14229923493059,9.0,-0.2723225444844329,0.16832987877184216,0.5486385515995519,0.2875789944915196,8.275501938778326,10.0,-1.8740178468073583,0.5555555555555556,0.0,0.24241580535311902,10.0,-8.333333333333334
Kullu,Himachal Pradesh,3,0,0.42261732723135853,0.4973882818033005,1.013347005717363,27.55105924426517,10.0,5.538223984046779,0.10059309438060939,0.6128322757674498,0.17425898931000974,15.39386069828731,6.0,-20.481781880646672,0.5047101449275362,0.11920289855072463,0.7213559203159581,7.0,-37.50000000000001
Bandipur,Jammu and Kashmir,3,0,0.47146237972968974,0.49404584316565403,1.0764376212505773,92.13084081455384,17.0,-2.6418684116601168,0.17331194581794682,0.7908209793259577,0.22142717459207364,198.47547769841233,11.0,-25.693010871878055,0.7325604838709677,0.004032258064516129,1.6758236345166453,15.0,-13.920454545454545
Budgam,Jammu and Kashmir,3,0,0.49027550143033444,0.4444891370674127,2.2423301408804086,87.68125001495335,10.0,-0.4422167241451283,0.1964435641762291,0.6631626788688365,0.2931122563082279,141.9707217470793,6.0,-4.840660188920896,0.7063203463203463,0.0,1.9130298948859676,9.0,17.05311355311355
Kargil,Jammu and Kashmir,3,0,0.45545329564936016,0.406942867991498,1.0000635414646264,12.92594778437528,21.0,-10.699303328771233,0.23981481481481481,0.4555555555555555,0.37222222222222223,16.526433931970303,21.0,57.28448275862068,0.6333333333333333,0.0,0.7071067811865476,21.0,-11.11111111111111
Kishtwar,Jammu and Kashmir,3,0,0.5051701009070042,0.47594754996044963,1.0899082786074072,174.9993293691501,16.0,-9.098530055065089,0.13006314488012102,0.7623040517090778,0.15961063131902137,35.88814393383122,19.0,17.573982129582777,0.7208333333333333,0.0,3.2400301825503295,16.0,-40.05681818181819
Kulgam,Jammu and Kashmir,3,0,0.5547119391996076,0.3982970268222426,1.796709177287411,119.66414297577931,14.0,-10.329743133115043,0.13681628136151602,0.7004652572475301,0.17322256830660193,56.01344965730012,13.0,-1.4697200436426285,0.82,0.0,5.156800615943241,17.0,-29.931972789115648
Kupwara,Jammu and Kashmir,3,0,0.46488218474084336,0.5187692812751369,0.9302502046623822,245.30140698629432,5.0,0.6902021389990708,0.1667036413530339,0.815791563668351,0.20832975214890473,358.5257545576478,1.0,-5.8661403638530105,0.788488455988456,0.0,2.7473385575460463,7.0,-25.464285714285715
Pulwama,Jammu and Kashmir,3,0,0.46302624837759515,0.4913182328012628,1.876140403986844,49.088453983281724,12.0,-7.821162976606359,0.1533349827815166,0.7497208806023711,0.1956813467300951,105.90079676224113,8.0,-18.510713891489466,0.6315934065934066,0.0,1.6993660142734095,13.0,-20.060331825037704
Punch,Jammu and Kashmir,3,0,0.4972773544638163,0.4943360253548665,1.0774468696854373,382.07156337481615,7.0,-21.42554290627086,0.18451662972640873,0.7995781932823489,0.23812017813552477,251.97891642652448,7.0,-8.796424609308094,0.7685141509433963,0.00589622641509434,21.8049833541358,11.0,-37.79902956443241
Rajouri,Jammu and Kashmir,3,0,0.4746646010957301,0.4937191632696709,1.1036127694540885,141.23074734644243,4.0,-10.908813514376932,0.10992449311953957,0.7611352287394599,0.14227233571317674,72.37505650158128,12.0,-3.7564588563194965,0.685042735042735,0.0,0.42138389512892016,10.0,0.6410256410256406
Ramban,Jammu and Kashmir,3,0,0.6445920531312409,0.3358499868694713,2.4203038416486353,86.2375634104526,13.0,-8.704358252060084,0.13156139969084346,0.7861311044048842,0.16354099039339112,130.94054374816875,17.0,-7.620990175633376,0.6199999999999999,0.0,3.7205716467581254,12.0,-33.03030303030303
Shopian,Jammu and Kashmir,3,0,0.5134978458595227,0.4838642973080633,1.0695542308603136,352.5662574205751,18.0,-13.660220699969283,0.24921402190112096,0.7384810588879791,0.3332447397563677,337.730221906618,16.0,-15.300005435271036,0.9245762711864407,0.024213075060532687,142.48201640908934,18.0,-48.907766990291265
Giridih,Jharkhand,3,0,0.45749977920507806,0.5202215116576987,0.8908288282252956,251.4855671396947,5.0,-15.829884069976904,0.12031679499846452,0.844858193324728,0.14886493253597685,674.7038357823675,2.0,10.920326645239216,0.8155130347291671,0.03206515554147675,38.06071866619587,2.0,-21.02804473324507
Bagalkote,Karnataka,3,0,0.4644196444351844,0.4764662618563687,1.033310304477841,82.55883019620207,13.0,62.40580628753108,0.13741097910691413,0.7168489602516447,0.19168049137681542,120.60987301540654,11.0,5.719730893788639,0.6691399392788283,0.010493827160493827,1.4634708972699808,8.0,21.399310565977228
Ballari,Karnataka,3,0,0.502607450866892,0.4274079935224016,1.3387087697145539,58.61307443180292,9.0,11.889554822927817,0.1396599376832735,0.6285737930122051,0.21571302900987502,59.430888953769994,13.0,0.6085616015362413,0.6898351380353134,0.0018656716417910447,0.9045609992084276,9.0,12.09251362236437
Belagavi,Karnataka,3,0,0.4622815233548686,0.46058504976852194,1.1440323185371686,33.68091756344699,3.0,3.7177531929541554,0.10170726387954498,0.6545851054096693,0.15746093886744694,51.879423404401585,2.0,-3.8989117186089572,0.6122966577935524,0.0,0.6662934292111548,3.0,-5.122475867817483
Dakshina Kannada,Karnataka,3,0,0.46682547386688955,0.4566669591787637,1.1151776227557537,35.34346405947764,14.0,5.586611345725708,0.10174682934635833,0.6799048592505752,0.15574970435352642,39.90546075099432,7.0,-20.951445183453103,0.5774175824175825,0.0038461538461538464,0.40638886615925673,11.0,-10.22893772893773
Dharwad,Karnataka,3,0,0.439816995168915,0.5188464615955747,0.8561105567517301,66.68353721419902,11.0,-12.454176258583237,0.15058784785286924,0.719064861042873,0.22329089813025021,110.9372229163781,9.0,-16.062831669996612,0.6347252747252748,0.007246376811594202,1.1340679929255724,16.0,-19.41527946037301
Gadag,Karnataka,3,0,0.49140510478941146,0.43354807924631567,1.1897852194647829,83.06432880475234,25.0,43.16265264438686,0.1471744941039779,0.6797419038648855,0.20969269002806387,115.69552075348817,26.0,62.59649127963332,0.6335967904149722,0.006060606060606061,1.0761666870393949,18.0,-25.998445998446
Haveri,Karnataka,3,0,0.4412722237149595,0.5119863509652841,0.9211089120829506,160.48900877779278,16.0,42.67885394115868,0.1544200031489596,0.7301730656094125,0.21238481658715383,175.41534208105338,5.0,44.10319624750422,0.6787698412698413,0.003676470588235294,0.7012481338703722,21.0,-5.091036414565828
Kalaburagi,Karnataka,3,0,0.4537069695953857,0.49446941249042714,1.1022814356478792,48.86911497835546,4.0,-0.48767458004924424,0.14327194196856996,0.6853058220452911,0.20459388200928807,79.34884297641503,3.0,-4.940588161525065,0.6501101266002743,0.0003987802017358668,12.202342751807778,6.0,10.946094650594873
Koppal,Karnataka,3,0,0.5398282471596411,0.43522415883056187,1.3298296180269256,59.85522163801173,22.0,-5.802710515676656,0.145862433974952,0.7344436495041188,0.19697254977319203,102.46892540838327,18.0,-26.58306115480221,0.6852449138163424,0.022959183673469385,0.848790993193906,14.0,-23.049936174936175
Raichur,Karnataka,3,0,0.4933478104675072,0.48956983246993857,1.0690083252211782,81.86179803101814,5.0,-5.5083849513600445,0.138232874220237,0.7729312854136285,0.17895471712349034,78.8783859582539,14.0,-17.969478057018655,0.6988257978399537,0.01046240581124302,8.562430994549386,5.0,-31.047956271134307
Vijayapura,Karnataka,3,0,0.47411621973144896,0.47827063355420946,1.2015070635777816,39.753244073830615,8.0,-5.904426558190608,0.12706196314810658,0.6930864789980473,0.19669799770434873,59.65238421039196,4.0,-20.837160932830383,0.6752251357403173,0.006178635534036232,6.677000445130698,4.0,1.1896755039011961
Yadgir,Karnataka,3,0,0.45858333457352,0.48486259634370216,1.124038491828789,138.44315614680428,18.0,117.49596869962998,0.15491955928720222,0.6799639735391,0.21385073873484728,91.98546776760811,24.0,-10.392178117700428,0.7039258041392595,0.002889909818594591,16.39685064465606,10.0,-10.864736708251074
Wayanad,Kerala,3,0,0.36249527222239514,0.5866954040618224,0.6476005018525742,64.81384897093405,14.0,-7.852676753340066,0.19264151155197226,0.6394912878743654,0.2922439733469146,48.85589988949723,13.0,-17.077575265396185,0.5576923076923077,0.02564102564102564,0.5944828780403736,14.0,1.5384615384615385
Ashoknagar,Madhya Pradesh,3,0,0.5842845185359545,0.39672840488228245,1.6357922146916886,283.89832488193923,1.0,-1.7212920143969621,0.09820604722841864,0.8604213670869155,0.1139531173723667,158.42825008703792,2.0,-19.595781801819193,0.79442921897888,0.03215486953937374,42.75292253299885,3.0,-27.099477370671742
Balaghat,Madhya Pradesh,3,0,0.47216295298931116,0.5142576109302187,1.02208881134055,161.5081630525314,22.0,-9.479723211346002,0.15588386378296143,0.8174814672889668,0.19473683089641108,146.18930666423458,14.0,-18.268811972940345,0.7495949172940326,0.000797257434425576,8.896283179618408,34.0,-27.677774985467295
Barwani,Madhya Pradesh,3,-1,0.5375242160461383,0.4278805893657316,1.362210332412919,621.3092483509515,16.0,-3.2098778959084044,0.14502184198622706,0.827705876695476,0.17657012185472282,354.9994103957637,10.0,-23.334306192400962,0.8923528216250568,0.02262001575713842,180.02199720388475,4.0,-32.18487420779182
Betul,Madhya Pradesh,3,0,0.4295628335289279,0.5517838489062467,0.7993453166090949,304.9827309636475,12.0,8.041848065750449,0.19249408262992715,0.7552115049258595,0.2561958271744524,158.72781053673512,29.0,-26.37615564325582,0.7152649512990839,0.007516865898481933,26.40425861763673,27.0,-28.362461374027617
Bhind,Madhya Pradesh,3,0,0.6124592861561502,0.3517612070733145,1.8771435326126544,134.89735741669446,38.0,4.567235952746541,0.09827922469152324,0.8456738683460459,0.11531416839680994,216.83170173004817,18.0,-38.35861857957788,0.7955102546876229,0.037253650155167344,64.10379359122584,9.0,-20.16042778397132
Chhatarpur,Madhya Pradesh,3,0,0.5699903375929009,0.41372330253399914,1.4466040820313544,221.62511363409607,11.0,-7.358438034693143,0.15126830010385445,0.8164124302094012,0.1891802528873855,254.61515751892466,12.0,-19.19839445551964,0.84103435942743,0.01557926345326819,64.17245106367368,6.0,-30.097293446541567
Chhindwara,Madhya Pradesh,3,0,0.42695541081862415,0.5450204003852774,0.8368800945466137,159.9050979096604,17.0,-3.7074790309666645,0.1637263544137414,0.7832003650859516,0.2132824275771057,72.4041308698102,6.0,-7.260201366635275,0.7293571975863644,0.0025252525252525255,2.4914916559659406,23.0,-24.904392232823607
Dhar,Madhya Pradesh,3,0,0.5240824581008656,0.4436435664940693,1.2769446035327696,264.3120403935579,14.0,-4.593389178383697,0.10945978520557804,0.8249697614866046,0.12992528290681157,235.453630211253,7.0,-9.800830379165152,0.8047384871889639,0.022760902973934433,42.11461976852648,14.0,-33.55082503797683
Guna,Madhya Pradesh,3,0,0.5032370875646234,0.45610847782123826,1.431531819782899,360.4285337095665,20.0,-0.13826069474806588,0.10158848181761655,0.824726849728894,0.12310787770188465,248.83997373952252,26.0,-23.757134312762002,0.7523203230054848,0.004394528401512251,50.605085622398704,20.0,-27.2733130699446
Gwalior,Madhya Pradesh,3,0,0.5074919135550582,0.46976410759449105,1.1675432085277624,172.53960596027176,21.0,-10.913171620678863,0.104587710428459,0.8565494007789489,0.12244179739066305,261.3496183731515,11.0,-42.41279314373017,0.812618649841486,0.018797516246247762,101.32746770577363,5.0,-3.1643555456816945
Jabalpur,Madhya Pradesh,3,0,0.5286169463150016,0.4490051763654993,1.2811685557380255,195.9680526348969,10.0,-0.1935191816976056,0.09836149376452752,0.8420325163362339,0.11796718225300849,165.6087572977372,4.0,-23.099140834636408,0.7257336979318477,0.0026049363419347504,14.253642444009362,15.0,-31.498715247539263
Katni,Madhya Pradesh,3,0,0.4955381231946153,0.4779124656851193,1.1131902168698156,172.71529089074957,32.0,-9.835736228501819,0.1303546304344882,0.8060961365920081,0.16689189601301604,383.77081782853753,20.0,-28.770570088628844,0.7928406155124154,0.005817463363419146,51.29235630638495,16.0,-10.977846878249402
Morena,Madhya Pradesh,3,0,0.6482834553826375,0.32956608908424534,2.1305477121509204,321.781154520653,15.0,-17.808389302169957,0.14173313797905118,0.8352215150860055,0.1702611978135827,531.4328070328031,3.0,-27.863060577838873,0.8399267439736547,0.0424433243230841,160.28354049440915,1.0,-8.23839543007373
Rajgarh,Madhya Pradesh,3,0,0.47475297905544567,0.5149826638505073,1.0162124681240845,366.464276296389,8.0,-9.68880239589369,0.17416694001591793,0.7908208952456693,0.22451395481809405,184.3503201770489,35.0,-18.50315251345034,0.7241714794231959,0.0,2.2891585661768046,26.0,-33.67128427128428
Ratlam,Madhya Pradesh,3,0,0.5354468596824992,0.44136231317578517,1.385407711485123,315.699888643919,18.0,6.041145872895685,0.13061015507777263,0.8163438919338171,0.1594187995856195,186.94051268108345,13.0,-15.11390015055522,0.6829300356506238,0.003125,2.4724058493161793,28.0,-24.934343434343436
Rewa,Madhya Pradesh,3,0,0.6055111839279459,0.3785689616450846,1.8469678758184758,218.82722251465066,3.0,0.7013683708136624,0.11146140734903175,0.8504540467040459,0.13134890248690415,151.3047305385703,9.0,-31.73491107733543,0.7393461007591442,0.0,2.541081437443133,17.0,-26.518055732641987
Satna,Madhya Pradesh,3,0,0.5639627599614413,0.4159145943976457,1.5222508309851626,195.7899401191766,6.0,-3.6524066630205416,0.1516550696324458,0.8033504491608087,0.19368178028971447,115.5667723898152,8.0,-22.104815609912364,0.7518199913208805,0.00218205023747458,12.935215785585198,11.0,-33.27236920822998
Shivpuri,Madhya Pradesh,3,0,0.4956100935572568,0.47433808637035296,1.263909681628328,441.07427759396893,7.0,10.031206855845092,0.11453241048971359,0.8195589463784451,0.1399191180574914,290.4991317427158,17.0,-24.44904486877093,0.8372082415243335,0.03065729212404089,58.25488240867534,13.0,-25.045598115390835
Tikamgarh,Madhya Pradesh,3,0,0.5388941418901795,0.44343893943275703,1.3949425227718586,337.1671016929955,9.0,5.228942293387288,0.11689034478126081,0.8301475483075756,0.14686713570347096,250.59475424737155,27.0,-23.86939993719111,0.721527777777778,0.0,1.9868777186529596,30.0,-20.71886446886447
Ujjain,Madhya Pradesh,3,0,0.549072379330749,0.4311651476114423,1.4131840173546018,214.15668893043218,13.0,8.525514837685524,0.12107216140456685,0.8449066240832466,0.14368096808296563,185.0059400021263,15.0,-23.05481313596818,0.7945010863892443,0.0077777777777777776,4.657533179284824,8.0,-31.9492496131083
Vidisha,Madhya Pradesh,3,0,0.5325388106069439,0.454817315165368,1.2788864429785143,323.44411019716233,24.0,3.400166924780447,0.18133562520125715,0.763946778376333,0.23518520945012858,160.80820948679877,28.0,-18.93506386254522,0.8010075444472186,0.008892423983262114,69.40803379177032,19.0,-32.27076770466284
Palghar,Maharashtra,3,0,0.5442542936448094,0.4183664202033767,1.433520759855017,97.74035517146851,26.0,-2.5829841935519307,0.08685631631872416,0.792926061156411,0.13760814579597244,161.11817269337357,17.0,1.9761014705093334,0.7242821938544323,0.021284318467083736,31.807532546784785,13.0,-22.36425068366434
Bishnupur,Manipur,3,0,0.6113348747539189,0.35267071589580656,1.887061106473536,424.16286162965474,4.0,144.46190693393075,0.08512152797277416,0.8061574079273977,0.0987406286352336,237.24551327976744,4.0,-3.871317456575501,0.7426222623195621,0.06809980089596815,18.296669082338916,5.0,-35.91502174640348
Churachandpur,Manipur,3,0,0.5061503175009412,0.421904777357541,1.2446033671152141,68.2098534596309,6.0,17.362249885388167,0.21271388923563958,0.659511961072872,0.3153369849964277,185.17012915388838,6.0,-12.620847431836909,0.7238605847778261,0.0614065855232168,127.65611099405666,1.0,1.49009957135794
Imphal East,Manipur,3,0,0.5161591032214911,0.4262391162050693,1.3574222080260923,276.0393543886093,2.0,251.82754932788967,0.1785968094490181,0.7282992989572031,0.3402361161616826,98.42249398755777,3.0,0.32906238690252054,0.6151515151515151,0.0,0.8253961182857882,4.0,-11.363636363636363
Imphal West,Manipur,3,0,0.5257134897711546,0.4528829468786941,1.2875519885851694,212.72450038592456,1.0,133.64868961741965,0.11307109184961829,0.8328921906623723,0.1377652956011752,115.0954093699676,1.0,55.507572395535355,0.6394730010384216,0.019470404984423675,6.333100013601736,3.0,-14.190251572327043
Kakching,Manipur,3,0,0.5137880574422603,0.365803127600643,1.3777454450450128,66.24725195347531,10.0,93.03721069679031,0.14716866517138258,0.7887479871175523,0.17938459000164986,4.394782806883991,10.0,-0.21929824561403363,0.5833333333333333,0.0,0.3933978962347214,11.0,0.0
Senapati,Manipur,3,0,0.4813432324961428,0.4502053126311566,1.3018151460890606,50.601874505237745,5.0,44.18172688998686,0.17845644421313314,0.6254904551727295,0.2567188521391903,42.301998107745355,5.0,-3.576881116958277,0.707936507936508,0.0,0.11547005383792533,2.0,-7.5
Tamenglong,Manipur,3,0,0.4369710724521049,0.49183162723477825,0.9226734400055844,49.354530632718784,9.0,7.431907741358533,0.27217553688141927,0.5596949891067537,0.4835219835219835,59.249752528153195,8.0,7.234111183851998,0.7397619047619048,0.05,0.0,7.0,0.0
Thoubal,Manipur,3,0,0.548144012377039,0.4279513963822501,1.3839390224385255,375.162861883311,3.0,177.00825791894243,0.13715415314151533,0.827066704847885,0.16522435825941245,128.0188513139246,2.0,-4.930514937884979,0.6309523809523808,0.028571428571428574,1.1265600422301083,6.0,-20.476190476190478
East Jaintia Hills,Meghalaya,3,0,0.6507420498399292,0.31427109023076866,2.465252489446038,34.40950257494536,8.0,-2.11790207867904,0.05333333333333333,0.7806349206349207,0.06153846153846154,196.22327076433075,11.0,-33.18018664752333,0.638364756710433,0.31842243020657374,169.6793960597189,7.0,-17.253055391288818
North Garo Hills,Meghalaya,3,0,0.6060025476470381,0.32663154918214204,1.814157369963796,16.06076658432367,11.0,1.9744017277691661,0.09433570151273502,0.7881473922143779,0.14626623376623377,67.02149691268947,10.0,-23.739451543553876,0.6551333696272422,0.1686219143205431,71.02221588791316,11.0,-44.36165843621837
